stocks,weights,corr_min,corr_max,corr_mean,corr_std,return,sigma,sharpe,information,modigliani,config
6//10//16//26//29,0.2989344135681602//0.21348737690480202//0.43534562054920073//0.0516617878925858//0.0005708010852512891,"[0.2989344135681602, 0.21348737690480202, 0.43534562054920073, 0.0516617878925858, 0.0005708010852512891]",-0.6645906428585429,0.9672503819477828,0.3128578621762991,0.7546397464753498,1.2924375322776982,0.5647240859108168,2.2728577801096286,3.1613389289722447,SA_indextrack1_5
5//16//19//20//31,0.147292343018854//0.24213221435666624//0.11168530029920626//0.29931870480637607//0.19957143751889742,"[0.147292343018854, 0.24213221435666624, 0.11168530029920626, 0.29931870480637607, 0.19957143751889742]",-0.0659806808080305,0.876073886758508,0.551573118534195,0.3168854185265202,0.8128992462707715,0.4910414466803279,1.637334794661807,1.9853028279624745,SA_indextrack1_5
1//9//10//14//20,0.022135181580827543//0.4508331978948241//0.25006273580060623//0.007575404935898422//0.2693934797878438,"[0.022135181580827543, 0.4508331978948241, 0.25006273580060623, 0.007575404935898422, 0.2693934797878438]",-0.4618705926749251,0.6358045730839847,0.0413758045550443,0.3709108664048742,0.5998338914882858,0.4894544923536253,1.2073316329096897,1.462774061416734,SA_indextrack1_5
3//10//12//14//22,0.2908428838672091//0.25473286013558544//0.21365941848178643//0.04866269246778937//0.14081261253445712,"[0.2908428838672091, 0.25473286013558544, 0.21365941848178643, 0.04866269246778937, 0.14081261253445712]",-0.665692416508494,0.3279199503760199,0.0149082841757441,0.3054746722307626,0.187594498308909,0.4429019339220365,0.4034628991716356,0.4517840679497565,SA_indextrack1_5
5//7//10//14//15,0.06626950344219638//0.3423984788672122//0.2838160483128531//0.26711183215124706//0.0013934255363432012,"[0.06626950344219638, 0.3423984788672122, 0.2838160483128531, 0.26711183215124706, 0.0013934255363432012]",-0.624913469657298,0.6861669861170347,-0.0157177683348131,0.406588416401241,0.2437117301020729,0.4628329705020309,0.5073357886482778,0.5894078873678807,SA_indextrack1_5
6//10//12//22//31,0.05820240298343905//0.28451978530938427//0.15997898585033948//0.22194091000541744//0.2618075936504869,"[0.05820240298343905, 0.28451978530938427, 0.15997898585033948, 0.22194091000541744, 0.2618075936504869]",-0.665692416508494,0.9445764932994608,0.1589241688887097,0.5343128338011571,0.3021119722206549,0.4559982047644163,0.6430112424941187,0.7326306394260378,SA_indextrack1_5
8//10//12//22//30,0.15553695094121778//0.44175422169271933//0.004282623544317365//0.32942461730161565//0.06900158652013005,"[0.15553695094121778, 0.44175422169271933, 0.004282623544317365, 0.32942461730161565, 0.06900158652013005]",-0.665692416508494,0.7954818876758402,0.160305790301446,0.46058689655336,0.2277547596764495,0.45750970964124,0.4783609070243915,0.5502744670949323,SA_indextrack1_5
5//6//7//10//14,1.0512425196296118e-06//0.35454589747132303//0.15381004135662826//0.3285745205590514//0.16304164146047403,"[1.0512425196296118e-06, 0.35454589747132303, 0.15381004135662826, 0.3285745205590514, 0.16304164146047403]",-0.6175334318339432,0.6598160273554734,0.0009679696400247,0.4039071177320976,0.6770666504225541,0.4666361751462318,1.431879236994791,1.6521823221076697,SA_indextrack1_5
10//13//14//25//29,0.39690377316966075//0.2111064171637466//0.13347337235378925//0.213003312191639//0.045513125121164316,"[0.39690377316966075, 0.2111064171637466, 0.13347337235378925, 0.213003312191639, 0.045513125121164316]",-0.6645906428585429,0.7817765411745748,-0.0004732248694315,0.4871209621624174,0.6179849496009974,0.5520015393132696,1.1034116867839605,1.5072883374088006,SA_indextrack1_5
25//46//69//70//73//80//82//88//114//120//128//139//164//167//169//174//179//187//207//214,0.006331587829667115//0.015062584237574866//0.03947277302467757//0.08690525984126934//0.09395544523979893//0.026824936395712096//0.03279507403614883//0.10868348071702631//0.038279039727117777//0.002392788862817238//0.05177889666009388//0.004679534009194745//0.08633647799091648//0.02944540494115576//0.03293446093842321//0.0685321459604077//0.00347334000802522//0.144461224980395//0.08866197210278871//0.038967356071333954,"[0.006331587829667115, 0.015062584237574866, 0.03947277302467757, 0.08690525984126934, 0.09395544523979893, 0.026824936395712096, 0.03279507403614883, 0.10868348071702631, 0.038279039727117777, 0.002392788862817238, 0.05177889666009388, 0.004679534009194745, 0.08633647799091648, 0.02944540494115576, 0.03293446093842321, 0.0685321459604077, 0.00347334000802522, 0.144461224980395, 0.08866197210278871, 0.038967356071333954]",0.0008087471497814,0.9790784560004208,0.7542107748680577,0.222423195440058,-1.2000156904323809,0.4695072018784928,-2.5748608021251287,-2.7593035712820426,SA_indextrack5_20
7//33//46//54//70//73//77//84//88//104//106//120//156//164//168//178//179//196//199//207,0.0523795641725473//0.05111113749067928//0.06566860424171642//0.05000791395609116//0.06458383082029422//0.046773448931728454//0.0733658070643062//0.06409690287417659//0.06287891591068623//0.07877248205574437//0.010717168664458284//0.08269043499541291//0.02607752025062075//0.06217211802061029//0.045496050636088914//0.07909811408091358//0.02622908428249984//0.004972169961731084//0.043657410381745004//0.00918937523551259,"[0.0523795641725473, 0.05111113749067928, 0.06566860424171642, 0.05000791395609116, 0.06458383082029422, 0.046773448931728454, 0.0733658070643062, 0.06409690287417659, 0.06287891591068623, 0.07877248205574437, 0.010717168664458284, 0.08269043499541291, 0.02607752025062075, 0.06217211802061029, 0.045496050636088914, 0.07909811408091358, 0.02622908428249984, 0.004972169961731084, 0.043657410381745004, 0.00918937523551259]",-0.6578532222043236,0.9920472613346324,0.6694495809537339,0.4249534115718401,-1.503182368511344,0.4827108708822679,-3.1324804551172774,-3.4583074253968573,SA_indextrack5_20
33//46//64//73//77//80//82//113//118//141//156//161//164//167//169//172//174//178//199//207,0.06927374671951378//0.013124451769331469//0.08238000339676839//0.13359896198145557//0.011167193329213645//0.06794036938677742//0.10357661753863719//0.07211951238035624//0.01204257674342815//0.0026161811611048425//0.021359468122877825//0.004242300600234513//0.08058423701093043//0.12990342058557833//0.03307252179432809//0.019236415603456552//0.08433162315026296//4.8046350049839586e-05//0.0009463239852682719//0.056634247823429795,"[0.06927374671951378, 0.013124451769331469, 0.08238000339676839, 0.13359896198145557, 0.011167193329213645, 0.06794036938677742, 0.10357661753863719, 0.07211951238035624, 0.01204257674342815, 0.0026161811611048425, 0.021359468122877825, 0.004242300600234513, 0.08058423701093043, 0.12990342058557833, 0.03307252179432809, 0.019236415603456552, 0.08433162315026296, 4.8046350049839586e-05, 0.0009463239852682719, 0.056634247823429795]",0.0517258143195574,0.981665915228196,0.7511190325004304,0.2338427585295847,-1.2218746943106016,0.4995186416467423,-2.4639214469617343,-2.809703331753103,SA_indextrack5_20
33//46//50//54//69//73//82//84//88//114//120//124//127//156//172//174//179//199//207//219,0.09494382231184664//0.04055088965463512//0.07607169275582668//0.015368332566780652//0.0561672745750386//0.0843146083864649//0.09092164999196146//0.006950042311891951//0.1243075730298042//0.07707620523995186//0.08261339869221833//0.08514356538714506//0.006256582922094153//0.05979511651068836//0.006293306952528606//0.006396486349407183//0.05074845795328004//0.026763476812983272//0.006811588223720968//0.00044430443777621916,"[0.09494382231184664, 0.04055088965463512, 0.07607169275582668, 0.015368332566780652, 0.0561672745750386, 0.0843146083864649, 0.09092164999196146, 0.006950042311891951, 0.1243075730298042, 0.07707620523995186, 0.08261339869221833, 0.08514356538714506, 0.006256582922094153, 0.05979511651068836, 0.006293306952528606, 0.006396486349407183, 0.05074845795328004, 0.026763476812983272, 0.006811588223720968, 0.00044430443777621916]",-0.7439360934787809,0.9761563044107124,0.5134291364940381,0.5604795701601981,-1.0613394082202372,0.4111989525831543,-2.602728925978499,-2.439561123481252,SA_indextrack5_20
7//33//46//50//64//73//77//88//120//131//160//161//166//169//178//179//199//207//214//215,0.04385985263513576//0.0214237466849701//0.0449814227401037//0.06490424539370002//0.006303613215342736//0.05773111176420495//0.09003716629481952//0.03507333471275144//0.03753425392598245//0.0997598524271282//0.03022091458257522//0.062177441530211//0.08326273722581094//0.06991361716471753//0.06441249979753419//0.0063224374743545125//0.020159990709605297//0.08613939555444429//0.035772687304100645//0.040009669998185615,"[0.04385985263513576, 0.0214237466849701, 0.0449814227401037, 0.06490424539370002, 0.006303613215342736, 0.05773111176420495, 0.09003716629481952, 0.03507333471275144, 0.03753425392598245, 0.0997598524271282, 0.03022091458257522, 0.062177441530211, 0.08326273722581094, 0.06991361716471753, 0.06441249979753419, 0.0063224374743545125, 0.020159990709605297, 0.08613939555444429, 0.035772687304100645, 0.040009669998185615]",-0.9264204072994188,0.9804234366167736,0.6907860297613575,0.5064536241932521,-1.2102981124714938,0.4813558082906464,-2.5328418011637086,-2.783011495518699,SA_indextrack5_20
31//46//59//64//69//73//77//80//88//90//104//118//120//156//169//178//189//193//196//199,0.05878158267121566//0.02620919706809479//0.04928720997265072//0.08930057661255647//0.018468040604585824//0.06022537143616335//0.07805253364535117//0.005352909202427574//0.034775050856097875//0.05510205587287839//0.08604779871007233//0.02295568775408019//0.04211582277084763//0.060573983803418274//0.0721322991461268//0.027765558596276236//0.028664407679754915//0.06840458689657127//0.040755642006840814//0.07502953172069167,"[0.05878158267121566, 0.02620919706809479, 0.04928720997265072, 0.08930057661255647, 0.018468040604585824, 0.06022537143616335, 0.07805253364535117, 0.005352909202427574, 0.034775050856097875, 0.05510205587287839, 0.08604779871007233, 0.02295568775408019, 0.04211582277084763, 0.060573983803418274, 0.0721322991461268, 0.027765558596276236, 0.028664407679754915, 0.06840458689657127, 0.040755642006840814, 0.07502953172069167]",0.6124034778451364,0.9860617645514004,0.8537268098844583,0.0898045501877522,-1.084329595465782,0.4355138432265805,-2.510206305651272,-2.492569025250956,SA_indextrack5_20
33//46//64//69//70//73//88//90//106//114//120//131//147//168//178//179//182//193//215//219,0.023082974980856017//0.08282437564290573//0.02848521923709282//0.0016061655565083098//0.10198396894045528//0.014322194414342737//0.07856423866364018//0.0017831613082033707//0.021251909357198874//0.07427721773314258//0.06831878438479023//0.003119551481107768//0.10761355362251199//0.019545426524452066//0.05279608788258319//0.03268973527050729//0.028809937236048196//0.062400717450296066//0.13793725464293058//0.058587455166960685,"[0.023082974980856017, 0.08282437564290573, 0.02848521923709282, 0.0016061655565083098, 0.10198396894045528, 0.014322194414342737, 0.07856423866364018, 0.0017831613082033707, 0.021251909357198874, 0.07427721773314258, 0.06831878438479023, 0.003119551481107768, 0.10761355362251199, 0.019545426524452066, 0.05279608788258319, 0.03268973527050729, 0.028809937236048196, 0.062400717450296066, 0.13793725464293058, 0.058587455166960685]",-0.6217375975330169,0.981578855739184,0.6474422324986683,0.4560669741527374,-1.0574768996056472,0.4617061492142222,-2.309644134955781,-2.4306554336301835,SA_indextrack5_20
33//64//70//73//82//88//122//131//156//164//168//169//174//178//182//188//196//199//207//215,0.04989943098099316//0.041681273194147966//0.0421733918058917//0.016605893734542135//0.04640215833448119//0.08907670950917662//0.07682730328701996//0.08506361730978775//0.024928241688101538//0.03974296962412937//0.02895323029876485//0.07203209743016899//0.04448556227263114//0.031036632222900318//0.07259651968887991//0.06315067789899158//0.026564576545111775//0.0014477665257704578//0.08103846371210269//0.06629348326556105,"[0.04989943098099316, 0.041681273194147966, 0.0421733918058917, 0.016605893734542135, 0.04640215833448119, 0.08907670950917662, 0.07682730328701996, 0.08506361730978775, 0.024928241688101538, 0.03974296962412937, 0.02895323029876485, 0.07203209743016899, 0.04448556227263114, 0.031036632222900318, 0.07259651968887991, 0.06315067789899158, 0.026564576545111775, 0.0014477665257704578, 0.08103846371210269, 0.06629348326556105]",-0.5397970875482851,0.989041509643893,0.6713716230134816,0.407096751419225,-1.3196759431279088,0.4486574585841201,-2.961225580247007,-3.0352012337446066,SA_indextrack5_20
6//46//64//73//77//82//88//90//114//128//147//161//168//178//179//188//193//198//199//219,0.05202309162297219//0.0569780051588225//0.053923372656380614//0.07684260390874095//0.0711722670457379//0.0343304856909086//0.07764748722021649//0.02710397992929977//0.07020268371955686//0.056011896032728985//0.056988950584441624//0.06338201743364971//0.06594020929698666//0.03477146391738487//0.07094840074259999//0.03703144619321017//0.036988139480092//0.0016441687398896544//0.04617074197938431//0.009887002921507031,"[0.05202309162297219, 0.0569780051588225, 0.053923372656380614, 0.07684260390874095, 0.0711722670457379, 0.0343304856909086, 0.07764748722021649, 0.02710397992929977, 0.07020268371955686, 0.056011896032728985, 0.056988950584441624, 0.06338201743364971, 0.06594020929698666, 0.03477146391738487, 0.07094840074259999, 0.03703144619321017, 0.036988139480092, 0.0016441687398896544, 0.04617074197938431, 0.009887002921507031]",-0.2850089343830086,0.981578855739184,0.7169199732002518,0.2760969446759812,-1.18582161758525,0.4752101021812245,-2.5140913715879614,-2.726576651263654,SA_indextrack5_20
20//46//50//64//70//76//77//82//118//131//156//164//178//179//189//193//196//199//207//214,0.04099122441433877//0.054255895629131794//0.07024007057038685//0.029411794645523917//0.03152434062833802//0.04407918459067419//0.023007157789236583//0.10553459517345547//0.00518914990826646//0.0019257383303806492//0.033424580782357056//0.07293493879334113//0.05071168516419822//0.05471409774101724//0.05686068002202261//0.06887033059793427//0.0691237827754682//0.07193379434120417//0.08026235198351117//0.03500460611921321,"[0.04099122441433877, 0.054255895629131794, 0.07024007057038685, 0.029411794645523917, 0.03152434062833802, 0.04407918459067419, 0.023007157789236583, 0.10553459517345547, 0.00518914990826646, 0.0019257383303806492, 0.033424580782357056, 0.07293493879334113, 0.05071168516419822, 0.05471409774101724, 0.05686068002202261, 0.06887033059793427, 0.0691237827754682, 0.07193379434120417, 0.08026235198351117, 0.03500460611921321]",-0.0466699292843213,0.9860617645514004,0.793279657041903,0.236955558351322,-1.2685323754408349,0.4432931935710001,-2.881687321094035,-2.9172807843305213,SA_indextrack5_20
31//33//46//64//70//73//82//88//118//120//121//124//156//164//169//174//178//185//189//207,0.06285047031176812//0.08768064813315825//0.08325581824777332//0.04490396002726425//0.03132583341500685//0.07631669075996161//0.060170743520159255//0.06376236609092548//0.0912969672521184//0.1028474354813735//0.03081128933428476//0.020830738046783044//0.013890491193168066//0.03480304850196962//5.195553675703368e-05//0.0922349472337056//0.01883800075743961//0.0025068254323112236//0.03825348981206892//0.04336828091200325,"[0.06285047031176812, 0.08768064813315825, 0.08325581824777332, 0.04490396002726425, 0.03132583341500685, 0.07631669075996161, 0.060170743520159255, 0.06376236609092548, 0.0912969672521184, 0.1028474354813735, 0.03081128933428476, 0.020830738046783044, 0.013890491193168066, 0.03480304850196962, 5.195553675703368e-05, 0.0922349472337056, 0.01883800075743961, 0.0025068254323112236, 0.03825348981206892, 0.04336828091200325]",-0.6241537264150875,0.9808606212451992,0.6695662395708138,0.434425482181515,-1.3338458667251714,0.4647657555822219,-2.8890808984906493,-3.067872473439424,SA_indextrack5_20
33//46//70//73//77//82//88//118//120//128//142//156//164//169//173//174//178//179//193//219,0.011835408819748539//0.03751560076275552//0.06664420881932086//0.03779972843877337//0.10574941180141388//0.0848505837569107//0.04216668569104968//0.007346070131327791//0.06555736796043225//0.013449829573495303//0.09190762094407201//0.015976692704383063//0.06910473238313146//0.06889371041465238//0.010607306706919319//0.07953287915198771//0.07855768405598422//0.064630531213821//0.010515797543903128//0.02885043175951758,"[0.011835408819748539, 0.03751560076275552, 0.06664420881932086, 0.03779972843877337, 0.10574941180141388, 0.0848505837569107, 0.04216668569104968, 0.007346070131327791, 0.06555736796043225, 0.013449829573495303, 0.09190762094407201, 0.015976692704383063, 0.06910473238313146, 0.06889371041465238, 0.010607306706919319, 0.07953287915198771, 0.07855768405598422, 0.064630531213821, 0.010515797543903128, 0.02885043175951758]",-0.7026917738878355,0.9708634388295796,0.5720423736028457,0.4518040160185689,-1.005446107092757,0.4793525034651631,-2.116075538899265,-2.3106893320466657,SA_indextrack5_20
20//46//64//69//77//82//88//116//118//120//156//168//174//178//179//189//198//199//207//215,0.007646717472579557//0.040050156510977375//0.11471053081799149//0.03426672574788831//0.019097462216604907//0.00414827455554551//0.04002819532170719//0.07577419596836375//0.03309295950126199//0.06401502362793278//0.08991751288525648//0.0786139095586378//0.03365463848058455//0.07440515224515638//0.1428088871756072//0.024079462114488047//0.023704842167322927//0.03362692668539243//0.043738487268710165//0.022375907348127548,"[0.007646717472579557, 0.040050156510977375, 0.11471053081799149, 0.03426672574788831, 0.019097462216604907, 0.00414827455554551, 0.04002819532170719, 0.07577419596836375, 0.03309295950126199, 0.06401502362793278, 0.08991751288525648, 0.0786139095586378, 0.03365463848058455, 0.07440515224515638, 0.1428088871756072, 0.024079462114488047, 0.023704842167322927, 0.03362692668539243, 0.043738487268710165, 0.022375907348127548]",0.538198203726921,0.981578855739184,0.8609186430481613,0.103129517028215,-1.3949781805094448,0.501463234892512,-2.7995635229576985,-3.208823725789899,SA_indextrack5_20
20//40//46//64//69//70//73//77//104//118//128//132//161//164//169//174//199//207//215//219,0.023439804452027282//0.0656921673846762//0.05196447757620491//0.07532760901173055//0.013260614491459861//0.035626718804647496//0.0618331424099593//0.022607423939373653//0.06922311435600578//0.05107214716798247//0.0638575793806375//0.07310482065602955//0.011584250411820264//0.06589579812178582//0.05078277770239198//0.08291460589072953//0.0449057787579698//0.08123854827178403//0.02610135213527088//0.029567269060002087,"[0.023439804452027282, 0.0656921673846762, 0.05196447757620491, 0.07532760901173055, 0.013260614491459861, 0.035626718804647496, 0.0618331424099593, 0.022607423939373653, 0.06922311435600578, 0.05107214716798247, 0.0638575793806375, 0.07310482065602955, 0.011584250411820264, 0.06589579812178582, 0.05078277770239198, 0.08291460589072953, 0.0449057787579698, 0.08123854827178403, 0.02610135213527088, 0.029567269060002087]",-0.2489397447681925,0.9773216187765827,0.7028270057125937,0.3280559164588174,-1.1944380862464563,0.4532937749510586,-2.65465389719146,-2.746443428315828,SA_indextrack5_20
46//50//70//80//82//88//90//114//118//120//127//128//147//155//156//164//168//179//199//215,0.04243455337516007//0.08838232592037207//0.11695741559333259//0.0639502591803477//0.10358748443365529//0.0058575702720614275//0.03134077811090451//0.012741967437990918//0.12489423042433874//0.09376017048429339//0.04956464950609266//0.0642838728134904//0.03494876152329381//0.0036503287692071446//0.08132115812349984//0.031677123138894814//0.015584348492793802//0.006655443691813633//0.008857882924622239//0.01954967519037872,"[0.04243455337516007, 0.08838232592037207, 0.11695741559333259, 0.0639502591803477, 0.10358748443365529, 0.0058575702720614275, 0.03134077811090451, 0.012741967437990918, 0.12489423042433874, 0.09376017048429339, 0.04956464950609266, 0.0642838728134904, 0.03494876152329381, 0.0036503287692071446, 0.08132115812349984, 0.031677123138894814, 0.015584348492793802, 0.006655443691813633, 0.008857882924622239, 0.01954967519037872]",-0.6976367667587663,0.981578855739184,0.6407417101035464,0.4376829579962635,-0.8859244747222522,0.4322517718862553,-2.07014645843423,-2.035111283012806,SA_indextrack5_20
2//20//33//41//46//54//77//82//88//120//128//131//147//156//169//174//179//189//199//207,0.0009087783300749208//0.10848438820329341//0.08124171942061933//0.0551914072016105//0.0801563504119634//0.0790335126827495//0.04839347670045476//0.04030750660149802//0.008711996078238997//0.04210921741831741//0.036290573255484446//0.020559875138271903//0.049708669487143815//0.07645888143635547//0.07290606958627899//0.04199127190518605//0.07329936625565428//0.021469712499310567//0.04538967293027987//0.017387554457214377,"[0.0009087783300749208, 0.10848438820329341, 0.08124171942061933, 0.0551914072016105, 0.0801563504119634, 0.0790335126827495, 0.04839347670045476, 0.04030750660149802, 0.008711996078238997, 0.04210921741831741, 0.036290573255484446, 0.020559875138271903, 0.049708669487143815, 0.07645888143635547, 0.07290606958627899, 0.04199127190518605, 0.07329936625565428, 0.021469712499310567, 0.04538967293027987, 0.017387554457214377]",0.4771033128620814,0.9841489991362876,0.8457884051321574,0.1159743121179484,-1.2219479668357829,0.4727318895824718,-2.6036914241662377,-2.809872274388313,SA_indextrack5_20
6//33//46//50//73//77//84//88//90//104//118//122//128//156//161//178//179//183//199//219,0.029824251570726892//0.007561174479171863//0.11061210785396282//0.057867262536551535//0.019509044572056107//0.03999611964568469//0.0022295749206240863//0.10499221497861912//0.09837212298432839//0.02956511454668183//0.0928447210675759//0.0024393595583423228//0.023545832647570243//0.061006893861401484//0.04610591323475138//0.026702839252887755//0.10640756735192365//0.04516023956875445//0.05113954676167298//0.04411809860671249,"[0.029824251570726892, 0.007561174479171863, 0.11061210785396282, 0.057867262536551535, 0.019509044572056107, 0.03999611964568469, 0.0022295749206240863, 0.10499221497861912, 0.09837212298432839, 0.02956511454668183, 0.0928447210675759, 0.0024393595583423228, 0.023545832647570243, 0.061006893861401484, 0.04610591323475138, 0.026702839252887755, 0.10640756735192365, 0.04516023956875445, 0.05113954676167298, 0.04411809860671249]",-0.575678672626247,0.9804234366167736,0.637503197077832,0.4103898208578428,-1.1656381053240004,0.4314757080145899,-2.7221419039522945,-2.680040030057175,SA_indextrack5_20
13//31//46//69//73//77//88//113//118//120//122//128//161//164//168//174//193//196//199//207,0.07468592070521597//0.016954006148148668//0.02052671841860175//0.06261496108505413//0.02702006196185268//0.08759980851873793//0.09096826900160909//0.06197182689570975//0.04892035131006784//0.0609492624322098//0.02737015864756606//0.01716670363288705//0.004143122675409429//0.014884600044583971//0.07126470100707132//0.05436163402557301//0.07835606146547063//0.07178364109372107//0.02598773733274617//0.07654071015072576,"[0.07468592070521597, 0.016954006148148668, 0.02052671841860175, 0.06261496108505413, 0.02702006196185268, 0.08759980851873793, 0.09096826900160909, 0.06197182689570975, 0.04892035131006784, 0.0609492624322098, 0.02737015864756606, 0.01716670363288705, 0.004143122675409429, 0.014884600044583971, 0.07126470100707132, 0.05436163402557301, 0.07835606146547063, 0.07178364109372107, 0.02598773733274617, 0.07654071015072576]",-0.5397970875482851,0.989041509643893,0.6785338160328956,0.402539648186612,-1.5203281419008123,0.4671662126228631,-3.273413403154944,-3.4978400077933154,SA_indextrack5_20
46//69//70//73//77//82//88//122//124//147//161//169//173//174//178//179//196//199//207//219,0.010207681083752487//0.07051677373920194//0.029425659197444082//0.06254527939042083//0.08335920345663934//0.03232283423685324//0.008071867617081509//0.010018419143489025//0.06762129810684576//0.00939934371056238//0.07177817645687663//0.07081690277239917//0.02758004549915971//0.05355981690842781//0.06607951188443922//0.05660343715097628//0.08200790052609905//0.03839473613530957//0.06709519543689271//0.08072124347821581,"[0.010207681083752487, 0.07051677373920194, 0.029425659197444082, 0.06254527939042083, 0.08335920345663934, 0.03232283423685324, 0.008071867617081509, 0.010018419143489025, 0.06762129810684576, 0.00939934371056238, 0.07177817645687663, 0.07081690277239917, 0.02758004549915971, 0.05355981690842781, 0.06607951188443922, 0.05660343715097628, 0.08200790052609905, 0.03839473613530957, 0.06709519543689271, 0.08072124347821581]",-0.7393244037283968,0.9804234366167736,0.4373690398121372,0.5688487877040429,-1.0050443295035505,0.412192498212283,-2.4598805992373,-2.3097629634723496,SA_indextrack5_20
